DateTime,day_type,temp,year
2015-01-01,Sunday/Holiday,-1.041753,2015
2015-01-02,Saturday,6.6147103,2015
2015-01-03,Sunday/Holiday,1.9604455,2015
2015-01-04,Weekday,1.1306306,2015
2015-01-05,Weekday,-0.67665774,2015
2015-01-06,Sunday/Holiday,-0.08563044,2015
2015-01-07,Weekday,-3.6883383,2015
2015-01-08,Weekday,-2.0539734,2015
2015-01-09,Saturday,6.558738,2015
2015-01-10,Sunday/Holiday,13.62765,2015
2015-01-11,Weekday,5.1798596,2015
2015-01-12,Weekday,2.2991579,2015
2015-01-13,Weekday,7.321404,2015
2015-01-14,Weekday,5.4499764,2015
2015-01-15,Weekday,3.4904902,2015
2015-01-16,Saturday,7.4826217,2015
2015-01-17,Sunday/Holiday,7.2242007,2015
2015-01-18,Weekday,2.0334136,2015
2015-01-19,Weekday,1.0096769,2015
2015-01-20,Weekday,-0.0012734731,2015
2015-01-21,Weekday,1.194137,2015
2015-01-22,Weekday,1.6705092,2015
2015-01-23,Saturday,2.8641367,2015
2015-01-24,Sunday/Holiday,1.922709,2015
2015-01-25,Weekday,0.87126404,2015
2015-01-26,Weekday,-1.2379516,2015
2015-01-27,Weekday,-1.0568042,2015
2015-01-28,Weekday,-0.52241725,2015
2015-01-29,Weekday,-2.0223038,2015
2015-01-30,Saturday,-1.1352116,2015
2015-01-31,Sunday/Holiday,-0.885515,2015
2015-02-01,Weekday,-1.5192676,2015
2015-02-02,Weekday,-1.3520151,2015
2015-02-03,Weekday,-1.7439796,2015
2015-02-04,Weekday,-2.3397837,2015
2015-02-05,Weekday,-3.077836,2015
2015-02-06,Saturday,-1.8067746,2015
2015-02-07,Sunday/Holiday,-3.6954803,2015
2015-02-08,Weekday,-2.7198055,2015
2015-02-09,Weekday,-1.8230333,2015
2015-02-10,Weekday,4.1967974,2015
2015-02-11,Weekday,0.90059227,2015
2015-02-12,Weekday,-0.5108607,2015
2015-02-13,Saturday,-0.54170495,2015
2015-02-14,Sunday/Holiday,0.5548167,2015
2015-02-15,Weekday,2.2928329,2015
2015-02-16,Weekday,2.6146643,2015
2015-02-17,Weekday,0.09539502,2015
2015-02-18,Weekday,-0.80944824,2015
2015-02-19,Weekday,1.36491,2015
2015-02-20,Saturday,5.2609525,2015
2015-02-21,Sunday/Holiday,4.3904376,2015
2015-02-22,Weekday,3.018216,2015
2015-02-23,Weekday,2.9299562,2015
2015-02-24,Weekday,3.0162604,2015
2015-02-25,Weekday,3.0425594,2015
2015-02-26,Weekday,4.064626,2015
2015-02-27,Saturday,2.9038093,2015
2015-02-28,Sunday/Holiday,3.1641176,2015
2015-03-01,Weekday,4.1114144,2015
2015-03-02,Weekday,6.3088765,2015
2015-03-03,Weekday,4.237516,2015
2015-03-04,Weekday,4.389527,2015
2015-03-05,Weekday,2.4251375,2015
2015-03-06,Saturday,1.6790279,2015
2015-03-07,Sunday/Holiday,3.271272,2015
2015-03-08,Weekday,3.6739223,2015
2015-03-09,Weekday,3.5520308,2015
2015-03-10,Weekday,6.24538,2015
2015-03-11,Weekday,5.8914456,2015
2015-03-12,Weekday,2.7239752,2015
2015-03-13,Saturday,2.7628021,2015
2015-03-14,Sunday/Holiday,2.5680869,2015
2015-03-15,Weekday,1.9899422,2015
2015-03-16,Weekday,4.7332506,2015
2015-03-17,Weekday,6.1261196,2015
2015-03-18,Weekday,6.1008906,2015
2015-03-19,Weekday,5.8509583,2015
2015-03-20,Saturday,5.7493215,2015
2015-03-21,Sunday/Holiday,8.342107,2015
2015-03-22,Weekday,7.0683937,2015
2015-03-23,Weekday,4.614834,2015
2015-03-24,Weekday,7.929892,2015
2015-03-25,Weekday,8.065811,2015
2015-03-26,Weekday,8.463881,2015
2015-03-27,Saturday,6.0366344,2015
2015-03-28,Sunday/Holiday,6.1062145,2015
2015-03-29,Weekday,7.5064716,2015
2015-03-30,Weekday,8.333882,2015
2015-03-31,Weekday,7.2351418,2015
2015-04-01,Weekday,2.9733913,2015
2015-04-02,Weekday,2.404062,2015
2015-04-03,Saturday,2.8901062,2015
2015-04-04,Sunday/Holiday,2.4135058,2015
2015-04-05,Weekday,2.1179292,2015
2015-04-06,Sunday/Holiday,0.6274328,2015
2015-04-07,Weekday,2.3878787,2015
2015-04-08,Weekday,6.65123,2015
2015-04-09,Weekday,7.190472,2015
2015-04-10,Saturday,11.007445,2015
2015-04-11,Sunday/Holiday,12.700375,2015
2015-04-12,Weekday,13.268592,2015
2015-04-13,Weekday,14.099164,2015
2015-04-14,Weekday,10.439336,2015
2015-04-15,Weekday,16.427595,2015
2015-04-16,Weekday,18.423365,2015
2015-04-17,Saturday,14.007398,2015
2015-04-18,Sunday/Holiday,5.868281,2015
2015-04-19,Weekday,5.660399,2015
2015-04-20,Weekday,9.980157,2015
2015-04-21,Weekday,13.095665,2015
2015-04-22,Weekday,14.246179,2015
2015-04-23,Weekday,12.233005,2015
2015-04-24,Saturday,11.983467,2015
2015-04-25,Sunday/Holiday,14.516099,2015
2015-04-26,Weekday,14.883141,2015
2015-04-27,Weekday,14.453322,2015
2015-04-28,Weekday,10.335502,2015
2015-04-29,Weekday,9.346332,2015
2015-04-30,Weekday,8.609067,2015
2015-05-01,Sunday/Holiday,10.274106,2015
2015-05-02,Sunday/Holiday,12.424118,2015
2015-05-03,Weekday,10.217812,2015
2015-05-04,Weekday,16.802322,2015
2015-05-05,Weekday,19.657774,2015
2015-05-06,Weekday,16.757856,2015
2015-05-07,Weekday,14.964906,2015
2015-05-08,Saturday,15.74728,2015
2015-05-09,Sunday/Holiday,15.226688,2015
2015-05-10,Weekday,14.567924,2015
2015-05-11,Weekday,14.070132,2015
2015-05-12,Weekday,15.82624,2015
2015-05-13,Weekday,18.97698,2015
2015-05-14,Sunday/Holiday,16.011318,2015
2015-05-15,Saturday,10.049937,2015
2015-05-16,Sunday/Holiday,12.319953,2015
2015-05-17,Weekday,14.649895,2015
2015-05-18,Weekday,14.525956,2015
2015-05-19,Weekday,17.129744,2015
2015-05-20,Weekday,13.145176,2015
2015-05-21,Weekday,9.408645,2015
2015-05-22,Saturday,10.23507,2015
2015-05-23,Sunday/Holiday,9.438855,2015
2015-05-24,Weekday,12.06611,2015
2015-05-25,Sunday/Holiday,13.588841,2015
2015-05-26,Weekday,13.362531,2015
2015-05-27,Weekday,10.293675,2015
2015-05-28,Weekday,11.225388,2015
2015-05-29,Saturday,16.010908,2015
2015-05-30,Sunday/Holiday,15.304684,2015
2015-05-31,Weekday,14.249923,2015
2015-06-01,Weekday,17.475996,2015
2015-06-02,Weekday,19.812838,2015
2015-06-03,Weekday,22.307798,2015
2015-06-04,Sunday/Holiday,22.662064,2015
2015-06-05,Saturday,19.62528,2015
2015-06-06,Sunday/Holiday,21.377235,2015
2015-06-07,Weekday,21.910538,2015
2015-06-08,Weekday,21.779535,2015
2015-06-09,Weekday,18.794273,2015
2015-06-10,Weekday,18.201185,2015
2015-06-11,Weekday,20.109003,2015
2015-06-12,Saturday,22.484625,2015
2015-06-13,Sunday/Holiday,23.676031,2015
2015-06-14,Weekday,21.02361,2015
2015-06-15,Weekday,17.042452,2015
2015-06-16,Weekday,13.289135,2015
2015-06-17,Weekday,12.778645,2015
2015-06-18,Weekday,15.233062,2015
2015-06-19,Saturday,15.859623,2015
2015-06-20,Sunday/Holiday,12.236516,2015
2015-06-21,Weekday,13.047965,2015
2015-06-22,Weekday,16.643839,2015
2015-06-23,Weekday,11.3606825,2015
2015-06-24,Weekday,13.651429,2015
2015-06-25,Weekday,15.856716,2015
2015-06-26,Saturday,18.243654,2015
2015-06-27,Sunday/Holiday,18.004011,2015
2015-06-28,Weekday,17.613066,2015
2015-06-29,Weekday,17.401192,2015
2015-06-30,Weekday,19.375002,2015
2015-07-01,Weekday,22.27595,2015
2015-07-02,Weekday,23.360344,2015
2015-07-03,Saturday,23.438757,2015
2015-07-04,Sunday/Holiday,23.280588,2015
2015-07-05,Weekday,24.841417,2015
2015-07-06,Weekday,27.074793,2015
2015-07-07,Weekday,26.019014,2015
2015-07-08,Weekday,,2015
2015-07-09,Weekday,,2015
2015-07-10,Saturday,,2015
2015-07-11,Sunday/Holiday,,2015
2015-07-12,Weekday,,2015
2015-07-13,Weekday,,2015
2015-07-14,Weekday,,2015
2015-07-15,Weekday,,2015
2015-07-16,Weekday,,2015
2015-07-17,Saturday,25.281372,2015
2015-07-18,Sunday/Holiday,22.944857,2015
2015-07-19,Weekday,24.00804,2015
2015-07-20,Weekday,23.521881,2015
2015-07-21,Weekday,24.203966,2015
2015-07-22,Weekday,25.848993,2015
2015-07-23,Weekday,23.673704,2015
2015-07-24,Saturday,22.140997,2015
2015-07-25,Sunday/Holiday,19.567686,2015
2015-07-26,Weekday,14.646827,2015
2015-07-27,Weekday,14.667222,2015
2015-07-28,Weekday,15.665878,2015
2015-07-29,Weekday,13.931682,2015
2015-07-30,Weekday,12.932933,2015
2015-07-31,Saturday,15.816503,2015
2015-08-01,Sunday/Holiday,17.834583,2015
2015-08-02,Weekday,16.627401,2015
2015-08-03,Weekday,19.652945,2015
2015-08-04,Weekday,22.037079,2015
2015-08-05,Weekday,23.541977,2015
2015-08-06,Weekday,24.99465,2015
2015-08-07,Saturday,25.420637,2015
2015-08-08,Sunday/Holiday,25.64277,2015
2015-08-09,Weekday,25.15857,2015
2015-08-10,Weekday,24.45738,2015
2015-08-11,Weekday,25.1129,2015
2015-08-12,Weekday,26.430603,2015
2015-08-13,Weekday,26.767233,2015
2015-08-14,Saturday,25.979433,2015
2015-08-15,Sunday/Holiday,24.203398,2015
2015-08-16,Weekday,20.572628,2015
2015-08-17,Weekday,15.704296,2015
2015-08-18,Weekday,17.499409,2015
2015-08-19,Weekday,15.245225,2015
2015-08-20,Weekday,15.209843,2015
2015-08-21,Saturday,15.465381,2015
2015-08-22,Sunday/Holiday,16.428022,2015
2015-08-23,Weekday,14.9082365,2015
2015-08-24,Weekday,17.045053,2015
2015-08-25,Weekday,15.013816,2015
2015-08-26,Weekday,16.923986,2015
2015-08-27,Weekday,19.563581,2015
2015-08-28,Saturday,22.715836,2015
2015-08-29,Sunday/Holiday,25.180769,2015
2015-08-30,Weekday,24.208885,2015
2015-08-31,Weekday,24.198359,2015
2015-09-01,Weekday,24.1971,2015
2015-09-02,Weekday,18.253176,2015
2015-09-03,Weekday,15.150001,2015
2015-09-04,Saturday,14.69366,2015
2015-09-05,Sunday/Holiday,11.402703,2015
2015-09-06,Weekday,11.072342,2015
2015-09-07,Weekday,11.166526,2015
2015-09-08,Weekday,11.955349,2015
2015-09-09,Weekday,11.93341,2015
2015-09-10,Weekday,11.804432,2015
2015-09-11,Saturday,12.374375,2015
2015-09-12,Sunday/Holiday,15.087434,2015
2015-09-13,Weekday,15.076652,2015
2015-09-14,Weekday,15.728001,2015
2015-09-15,Weekday,15.903132,2015
2015-09-16,Weekday,18.617823,2015
2015-09-17,Weekday,21.334997,2015
2015-09-18,Saturday,18.115114,2015
2015-09-19,Sunday/Holiday,15.083894,2015
2015-09-20,Weekday,13.66599,2015
2015-09-21,Weekday,12.080663,2015
2015-09-22,Weekday,12.331242,2015
2015-09-23,Weekday,10.707681,2015
2015-09-24,Weekday,9.745545,2015
2015-09-25,Saturday,11.067966,2015
2015-09-26,Sunday/Holiday,11.863332,2015
2015-09-27,Weekday,10.328793,2015
2015-09-28,Weekday,10.153769,2015
2015-09-29,Weekday,9.659966,2015
2015-09-30,Weekday,7.9824147,2015
2015-10-01,Weekday,8.469115,2015
2015-10-02,Saturday,10.191435,2015
2015-10-03,Sunday/Holiday,11.944733,2015
2015-10-04,Weekday,13.889404,2015
2015-10-05,Weekday,13.618463,2015
2015-10-06,Weekday,12.666443,2015
2015-10-07,Weekday,11.802783,2015
2015-10-08,Weekday,11.690643,2015
2015-10-09,Saturday,11.329564,2015
2015-10-10,Sunday/Holiday,9.057722,2015
2015-10-11,Weekday,7.984278,2015
2015-10-12,Weekday,3.6039717,2015
2015-10-13,Weekday,4.266871,2015
2015-10-14,Weekday,6.1502366,2015
2015-10-15,Weekday,7.8486657,2015
2015-10-16,Saturday,8.762624,2015
2015-10-17,Sunday/Holiday,5.674391,2015
2015-10-18,Weekday,6.703636,2015
2015-10-19,Weekday,5.608047,2015
2015-10-20,Weekday,6.2747097,2015
2015-10-21,Weekday,6.956604,2015
2015-10-22,Weekday,6.6598926,2015
2015-10-23,Saturday,8.358098,2015
2015-10-24,Sunday/Holiday,8.769895,2015
2015-10-25,Weekday,11.911498,2015
2015-10-26,Sunday/Holiday,9.332064,2015
2015-10-27,Weekday,7.899595,2015
2015-10-28,Weekday,6.7549014,2015
2015-10-29,Weekday,7.2488837,2015
2015-10-30,Saturday,8.136154,2015
2015-10-31,Sunday/Holiday,8.337785,2015
2015-11-01,Sunday/Holiday,6.549917,2015
2015-11-02,Weekday,6.671778,2015
2015-11-03,Weekday,10.0987215,2015
2015-11-04,Weekday,10.204783,2015
2015-11-05,Weekday,10.425534,2015
2015-11-06,Saturday,12.951122,2015
2015-11-07,Sunday/Holiday,14.975902,2015
2015-11-08,Weekday,16.278297,2015
2015-11-09,Weekday,17.332012,2015
2015-11-10,Weekday,17.335707,2015
2015-11-11,Weekday,16.203001,2015
2015-11-12,Weekday,12.743533,2015
2015-11-13,Saturday,10.166261,2015
2015-11-14,Sunday/Holiday,9.526992,2015
2015-11-15,Weekday,9.950314,2015
2015-11-16,Weekday,15.953485,2015
2015-11-17,Weekday,13.737695,2015
2015-11-18,Weekday,16.119669,2015
2015-11-19,Weekday,13.076358,2015
2015-11-20,Saturday,9.540519,2015
2015-11-21,Sunday/Holiday,3.880202,2015
2015-11-22,Weekday,1.5612255,2015
2015-11-23,Weekday,0.12340394,2015
2015-11-24,Weekday,-1.4469341,2015
2015-11-25,Weekday,-2.8321838,2015
2015-11-26,Weekday,-0.62022585,2015
2015-11-27,Saturday,0.9189279,2015
2015-11-28,Sunday/Holiday,2.332178,2015
2015-11-29,Weekday,3.9529636,2015
2015-11-30,Weekday,8.971797,2015
2015-12-01,Weekday,10.356225,2015
2015-12-02,Weekday,6.8803735,2015
2015-12-03,Weekday,5.9540105,2015
2015-12-04,Saturday,4.2345924,2015
2015-12-05,Sunday/Holiday,7.0181613,2015
2015-12-06,Weekday,3.6113632,2015
2015-12-07,Weekday,8.666232,2015
2015-12-08,Sunday/Holiday,1.1629193,2015
2015-12-09,Weekday,0.39796415,2015
2015-12-10,Weekday,3.3553715,2015
2015-12-11,Saturday,1.622405,2015
2015-12-12,Sunday/Holiday,7.4512005,2015
2015-12-13,Weekday,6.9235935,2015
2015-12-14,Weekday,2.2685847,2015
2015-12-15,Weekday,1.8269572,2015
2015-12-16,Weekday,4.0013647,2015
2015-12-17,Weekday,0.27364263,2015
2015-12-18,Saturday,8.561902,2015
2015-12-19,Sunday/Holiday,7.9817257,2015
2015-12-20,Weekday,1.2338465,2015
2015-12-21,Weekday,1.1400862,2015
2015-12-22,Weekday,10.508103,2015
2015-12-23,Weekday,9.867632,2015
2015-12-24,Weekday,7.1394043,2015
2015-12-25,Sunday/Holiday,9.428819,2015
2015-12-26,Sunday/Holiday,11.077548,2015
2015-12-27,Weekday,11.667609,2015
2015-12-28,Weekday,9.97066,2015
2015-12-29,Weekday,3.6888402,2015
2015-12-30,Weekday,-1.0360061,2015
2015-12-31,Weekday,-5.3990116,2015
2016-01-01,Sunday/Holiday,-3.3519354,2016
2016-01-02,Sunday/Holiday,-3.6183205,2016
2016-01-03,Weekday,-7.397196,2016
2016-01-04,Weekday,-8.952266,2016
2016-01-05,Weekday,-2.8106005,2016
2016-01-06,Sunday/Holiday,-1.9131008,2016
2016-01-07,Weekday,1.1764284,2016
2016-01-08,Saturday,3.7056503,2016
2016-01-09,Sunday/Holiday,2.0142996,2016
2016-01-10,Weekday,3.0011613,2016
2016-01-11,Weekday,6.013639,2016
2016-01-12,Weekday,3.7317362,2016
2016-01-13,Weekday,3.4587796,2016
2016-01-14,Weekday,1.384369,2016
2016-01-15,Saturday,1.0177642,2016
2016-01-16,Sunday/Holiday,-1.6666945,2016
2016-01-17,Weekday,-3.4814742,2016
2016-01-18,Weekday,-4.7899337,2016
2016-01-19,Weekday,-6.673952,2016
2016-01-20,Weekday,-3.9387987,2016
2016-01-21,Weekday,-2.866864,2016
2016-01-22,Saturday,-5.5635066,2016
2016-01-23,Sunday/Holiday,-3.3424356,2016
2016-01-24,Weekday,3.092862,2016
2016-01-25,Weekday,6.2092366,2016
2016-01-26,Weekday,11.04902,2016
2016-01-27,Weekday,12.136872,2016
2016-01-28,Weekday,11.975301,2016
2016-01-29,Saturday,6.601979,2016
2016-01-30,Sunday/Holiday,7.057676,2016
2016-01-31,Weekday,5.606035,2016
2016-02-01,Weekday,8.390683,2016
2016-02-02,Weekday,10.135613,2016
2016-02-03,Weekday,5.8493614,2016
2016-02-04,Weekday,1.8681116,2016
2016-02-05,Saturday,2.0366242,2016
2016-02-06,Sunday/Holiday,5.2474413,2016
2016-02-07,Weekday,6.272007,2016
2016-02-08,Weekday,6.5419745,2016
2016-02-09,Weekday,7.4400907,2016
2016-02-10,Weekday,2.0815966,2016
2016-02-11,Weekday,2.5281827,2016
2016-02-12,Saturday,-0.08732343,2016
2016-02-13,Sunday/Holiday,1.6125789,2016
2016-02-14,Weekday,3.634331,2016
2016-02-15,Weekday,4.191708,2016
2016-02-16,Weekday,2.1867497,2016
2016-02-17,Weekday,-0.13987193,2016
2016-02-18,Weekday,3.051262,2016
2016-02-19,Saturday,2.8050156,2016
2016-02-20,Sunday/Holiday,2.6739137,2016
2016-02-21,Weekday,8.049949,2016
2016-02-22,Weekday,12.397162,2016
2016-02-23,Weekday,8.812465,2016
2016-02-24,Weekday,2.7898464,2016
2016-02-25,Weekday,1.0228742,2016
2016-02-26,Saturday,-0.27311438,2016
2016-02-27,Sunday/Holiday,0.27385402,2016
2016-02-28,Weekday,3.6464922,2016
2016-02-29,Weekday,3.8499234,2016
2016-03-01,Weekday,3.4091408,2016
2016-03-02,Weekday,4.0886173,2016
2016-03-03,Weekday,0.7169334,2016
2016-03-04,Saturday,3.1154222,2016
2016-03-05,Sunday/Holiday,5.1193194,2016
2016-03-06,Weekday,4.193218,2016
2016-03-07,Weekday,0.12160712,2016
2016-03-08,Weekday,0.68676347,2016
2016-03-09,Weekday,1.8532248,2016
2016-03-10,Weekday,5.383799,2016
2016-03-11,Saturday,5.5653863,2016
2016-03-12,Sunday/Holiday,4.332199,2016
2016-03-13,Weekday,2.804986,2016
2016-03-14,Weekday,3.5977123,2016
2016-03-15,Weekday,1.9068874,2016
2016-03-16,Weekday,-0.29999456,2016
2016-03-17,Weekday,4.1572747,2016
2016-03-18,Saturday,7.167233,2016
2016-03-19,Sunday/Holiday,6.792433,2016
2016-03-20,Weekday,6.7305865,2016
2016-03-21,Weekday,5.0392,2016
2016-03-22,Weekday,5.500672,2016
2016-03-23,Weekday,3.555868,2016
2016-03-24,Weekday,2.929016,2016
2016-03-25,Saturday,4.655261,2016
2016-03-26,Sunday/Holiday,5.6407375,2016
2016-03-27,Weekday,7.0158257,2016
2016-03-28,Sunday/Holiday,8.562241,2016
2016-03-29,Weekday,9.413878,2016
2016-03-30,Weekday,10.176492,2016
2016-03-31,Weekday,13.765583,2016
2016-04-01,Saturday,12.688679,2016
2016-04-02,Sunday/Holiday,7.510849,2016
2016-04-03,Weekday,12.072141,2016
2016-04-04,Weekday,16.58339,2016
2016-04-05,Weekday,17.198524,2016
2016-04-06,Weekday,14.6968,2016
2016-04-07,Weekday,12.40128,2016
2016-04-08,Saturday,8.952476,2016
2016-04-09,Sunday/Holiday,8.223266,2016
2016-04-10,Weekday,8.843446,2016
2016-04-11,Weekday,9.706724,2016
2016-04-12,Weekday,11.954121,2016
2016-04-13,Weekday,13.821225,2016
2016-04-14,Weekday,9.838355,2016
2016-04-15,Saturday,11.942265,2016
2016-04-16,Sunday/Holiday,15.091565,2016
2016-04-17,Weekday,15.245301,2016
2016-04-18,Weekday,8.705085,2016
2016-04-19,Weekday,8.748803,2016
2016-04-20,Weekday,9.514466,2016
2016-04-21,Weekday,10.941009,2016
2016-04-22,Saturday,13.9520445,2016
2016-04-23,Sunday/Holiday,11.898173,2016
2016-04-24,Weekday,5.265577,2016
2016-04-25,Weekday,3.279846,2016
2016-04-26,Weekday,5.63578,2016
2016-04-27,Weekday,1.1269608,2016
2016-04-28,Weekday,0.7510135,2016
2016-04-29,Saturday,6.5932965,2016
2016-04-30,Sunday/Holiday,9.890519,2016
2016-05-01,Sunday/Holiday,7.9929066,2016
2016-05-02,Weekday,9.450032,2016
2016-05-03,Weekday,11.762172,2016
2016-05-04,Weekday,9.090734,2016
2016-05-05,Sunday/Holiday,10.958549,2016
2016-05-06,Saturday,13.758324,2016
2016-05-07,Sunday/Holiday,14.009533,2016
2016-05-08,Weekday,12.048755,2016
2016-05-09,Weekday,13.509019,2016
2016-05-10,Weekday,11.5377245,2016
2016-05-11,Weekday,10.732537,2016
2016-05-12,Weekday,10.834491,2016
2016-05-13,Saturday,,2016
2016-05-14,Sunday/Holiday,,2016
2016-05-15,Weekday,,2016
2016-05-16,Sunday/Holiday,,2016
2016-05-17,Weekday,,2016
2016-05-18,Weekday,,2016
2016-05-19,Weekday,12.181687,2016
2016-05-20,Saturday,12.773988,2016
2016-05-21,Sunday/Holiday,15.802452,2016
2016-05-22,Weekday,17.748077,2016
2016-05-23,Weekday,16.155085,2016
2016-05-24,Weekday,10.904429,2016
2016-05-25,Weekday,16.012983,2016
2016-05-26,Sunday/Holiday,16.872988,2016
2016-05-27,Saturday,18.707697,2016
2016-05-28,Sunday/Holiday,19.73831,2016
2016-05-29,Weekday,19.290485,2016
2016-05-30,Weekday,15.71272,2016
2016-05-31,Weekday,14.571045,2016
2016-06-01,Weekday,13.825176,2016
2016-06-02,Weekday,14.292159,2016
2016-06-03,Saturday,15.591226,2016
2016-06-04,Sunday/Holiday,16.599499,2016
2016-06-05,Weekday,15.58849,2016
2016-06-06,Weekday,16.532442,2016
2016-06-07,Weekday,16.420988,2016
2016-06-08,Weekday,16.224863,2016
2016-06-09,Weekday,15.163182,2016
2016-06-10,Saturday,15.098515,2016
2016-06-11,Sunday/Holiday,15.642764,2016
2016-06-12,Weekday,13.762305,2016
2016-06-13,Weekday,15.206038,2016
2016-06-14,Weekday,14.796235,2016
2016-06-15,Weekday,14.5704,2016
2016-06-16,Weekday,18.153936,2016
2016-06-17,Saturday,19.288002,2016
2016-06-18,Sunday/Holiday,14.97161,2016
2016-06-19,Weekday,13.546024,2016
2016-06-20,Weekday,14.586014,2016
2016-06-21,Weekday,18.043182,2016
2016-06-22,Weekday,20.898958,2016
2016-06-23,Weekday,22.442038,2016
2016-06-24,Saturday,24.214844,2016
2016-06-25,Sunday/Holiday,22.46982,2016
2016-06-26,Weekday,18.9381,2016
2016-06-27,Weekday,16.032934,2016
2016-06-28,Weekday,18.017736,2016
2016-06-29,Weekday,20.827778,2016
2016-06-30,Weekday,20.825392,2016
2016-07-01,Saturday,20.19539,2016
2016-07-02,Sunday/Holiday,21.29602,2016
